13-50-34 ID: 6 Result: 1 numbers[洋葱 1; 牛肉 3; 米饭 10; 辣椒 2; 青菜 3; 面条 5; 面粉 1; 鸡肉 2; 鸡蛋 1; ]
16-30-34 ID: 3 Result: -1 ID: 1 Result: -1 ID: 1 Result: -1 ID: 9 Result: 1 ID: 1 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48955; 面粉 9258; 鸡肉 195; 鸡蛋 8559; ]
16-30-34 ID: 3 Result: -1 ID: 6 Result: -1 ID: 6 Result: -1 ID: 3 Result: -1 ID: 1 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48955; 面粉 9258; 鸡肉 195; 鸡蛋 8559; ]
16-30-34 ID: 6 Result: -1 ID: 6 Result: -1 ID: 3 Result: -1 ID: 9 Result: 1 ID: 3 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48954; 面粉 9258; 鸡肉 194; 鸡蛋 8558; ]
16-30-34 ID: 9 Result: 1 ID: 4 Result: -1 ID: 1 Result: -1 ID: 4 Result: -1 ID: 9 Result: 1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48952; 面粉 9258; 鸡肉 192; 鸡蛋 8556; ]
16-30-34 ID: 1 Result: -1 ID: 3 Result: -1 ID: 4 Result: -1 ID: 1 Result: -1 ID: 3 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48952; 面粉 9258; 鸡肉 192; 鸡蛋 8556; ]
16-30-34 ID: 1 Result: -1 ID: 9 Result: 1 ID: 1 Result: -1 ID: 9 Result: 1 ID: 1 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48950; 面粉 9258; 鸡肉 190; 鸡蛋 8554; ]
16-30-34 ID: 4 Result: -1 ID: 3 Result: -1 ID: 3 Result: -1 ID: 6 Result: -1 ID: 6 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48950; 面粉 9258; 鸡肉 190; 鸡蛋 8554; ]
16-30-34 ID: 9 Result: 1 ID: 6 Result: -1 ID: 1 Result: -1 ID: 9 Result: 1 ID: 1 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48948; 面粉 9258; 鸡肉 188; 鸡蛋 8552; ]
16-30-34 ID: 4 Result: -1 ID: 3 Result: -1 ID: 1 Result: -1 ID: 1 Result: -1 ID: 4 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48948; 面粉 9258; 鸡肉 188; 鸡蛋 8552; ]
16-30-34 ID: 4 Result: -1 ID: 6 Result: -1 ID: 3 Result: -1 ID: 3 Result: -1 ID: 6 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48948; 面粉 9258; 鸡肉 188; 鸡蛋 8552; ]
16-30-34 ID: 3 Result: -1 ID: 3 Result: -1 ID: 9 Result: 1 ID: 1 Result: -1 ID: 6 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48947; 面粉 9258; 鸡肉 187; 鸡蛋 8551; ]
16-30-34 ID: 6 Result: -1 ID: 3 Result: -1 ID: 9 Result: 1 ID: 3 Result: -1 ID: 6 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48946; 面粉 9258; 鸡肉 186; 鸡蛋 8550; ]
16-30-34 ID: 6 Result: -1 ID: 1 Result: -1 ID: 3 Result: -1 ID: 1 Result: -1 ID: 3 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48946; 面粉 9258; 鸡肉 186; 鸡蛋 8550; ]
16-30-34 ID: 1 Result: -1 ID: 3 Result: -1 ID: 3 Result: -1 ID: 4 Result: -1 ID: 3 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48946; 面粉 9258; 鸡肉 186; 鸡蛋 8550; ]
16-30-34 ID: 3 Result: -1 ID: 4 Result: -1 ID: 6 Result: -1 ID: 6 Result: -1 ID: 4 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48946; 面粉 9258; 鸡肉 186; 鸡蛋 8550; ]
16-30-34 ID: 6 Result: -1 ID: 6 Result: -1 ID: 1 Result: -1 ID: 9 Result: 1 ID: 1 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48945; 面粉 9258; 鸡肉 185; 鸡蛋 8549; ]
16-30-34 ID: 1 Result: -1 ID: 3 Result: -1 ID: 3 Result: -1 ID: 1 Result: -1 ID: 4 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48945; 面粉 9258; 鸡肉 185; 鸡蛋 8549; ]
16-30-34 ID: 1 Result: -1 ID: 4 Result: -1 ID: 1 Result: -1 ID: 4 Result: -1 ID: 9 Result: 1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48944; 面粉 9258; 鸡肉 184; 鸡蛋 8548; ]
16-30-34 ID: 6 Result: -1 ID: 3 Result: -1 ID: 1 Result: -1 ID: 4 Result: -1 ID: 6 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48944; 面粉 9258; 鸡肉 184; 鸡蛋 8548; ]
16-30-34 ID: 9 Result: 1 ID: 9 Result: 1 ID: 1 Result: -1 ID: 4 Result: -1 ID: 6 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48942; 面粉 9258; 鸡肉 182; 鸡蛋 8546; ]
16-30-34 ID: 4 Result: -1 ID: 6 Result: -1 ID: 3 Result: -1 ID: 9 Result: 1 ID: 3 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48941; 面粉 9258; 鸡肉 181; 鸡蛋 8545; ]
16-30-34 ID: 4 Result: -1 ID: 1 Result: -1 ID: 3 Result: -1 ID: 9 Result: 1 ID: 1 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48940; 面粉 9258; 鸡肉 180; 鸡蛋 8544; ]
16-30-34 ID: 3 Result: -1 ID: 3 Result: -1 ID: 3 Result: -1 ID: 6 Result: -1 ID: 6 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48940; 面粉 9258; 鸡肉 180; 鸡蛋 8544; ]
16-30-34 ID: 9 Result: 1 ID: 4 Result: -1 ID: 3 Result: -1 ID: 3 Result: -1 ID: 3 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48939; 面粉 9258; 鸡肉 179; 鸡蛋 8543; ]
16-30-34 ID: 3 Result: -1 ID: 4 Result: -1 ID: 6 Result: -1 ID: 6 Result: -1 ID: 4 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48939; 面粉 9258; 鸡肉 179; 鸡蛋 8543; ]
16-30-34 ID: 3 Result: -1 ID: 9 Result: 1 ID: 4 Result: -1 ID: 3 Result: -1 ID: 6 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48938; 面粉 9258; 鸡肉 178; 鸡蛋 8542; ]
16-30-34 ID: 6 Result: -1 ID: 1 Result: -1 ID: 4 Result: -1 ID: 9 Result: 1 ID: 4 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48937; 面粉 9258; 鸡肉 177; 鸡蛋 8541; ]
16-30-34 ID: 6 Result: -1 ID: 3 Result: -1 ID: 9 Result: 1 ID: 1 Result: -1 ID: 6 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48936; 面粉 9258; 鸡肉 176; 鸡蛋 8540; ]
16-30-34 ID: 9 Result: 1 ID: 1 Result: -1 ID: 4 Result: -1 ID: 9 Result: 1 ID: 4 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48934; 面粉 9258; 鸡肉 174; 鸡蛋 8538; ]
16-30-34 ID: 9 Result: 1 ID: 9 Result: 1 ID: 1 Result: -1 ID: 4 Result: -1 ID: 6 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48932; 面粉 9258; 鸡肉 172; 鸡蛋 8536; ]
16-30-34 ID: 9 Result: 1 ID: 1 Result: -1 ID: 1 Result: -1 ID: 4 Result: -1 ID: 9 Result: 1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48930; 面粉 9258; 鸡肉 170; 鸡蛋 8534; ]
16-30-34 ID: 1 Result: -1 ID: 3 Result: -1 ID: 9 Result: 1 ID: 1 Result: -1 ID: 3 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48929; 面粉 9258; 鸡肉 169; 鸡蛋 8533; ]
16-30-34 ID: 9 Result: 1 ID: 9 Result: 1 ID: 4 Result: -1 ID: 1 Result: -1 ID: 4 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48927; 面粉 9258; 鸡肉 167; 鸡蛋 8531; ]
16-30-34 ID: 6 Result: -1 ID: 4 Result: -1 ID: 6 Result: -1 ID: 9 Result: 1 ID: 1 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48926; 面粉 9258; 鸡肉 166; 鸡蛋 8530; ]
16-30-34 ID: 6 Result: -1 ID: 3 Result: -1 ID: 4 Result: -1 ID: 3 Result: -1 ID: 6 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48926; 面粉 9258; 鸡肉 166; 鸡蛋 8530; ]
16-30-35 ID: 6 Result: -1 ID: 6 Result: -1 ID: 6 Result: -1 ID: 1 Result: -1 ID: 1 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48926; 面粉 9258; 鸡肉 166; 鸡蛋 8530; ]
16-30-35 ID: 1 Result: -1 ID: 4 Result: -1 ID: 4 Result: -1 ID: 9 Result: 1 ID: 4 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48925; 面粉 9258; 鸡肉 165; 鸡蛋 8529; ]
16-30-35 ID: 6 Result: -1 ID: 9 Result: 1 ID: 3 Result: -1 ID: 3 Result: -1 ID: 3 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48924; 面粉 9258; 鸡肉 164; 鸡蛋 8528; ]
16-30-35 ID: 9 Result: 1 ID: 6 Result: -1 ID: 1 Result: -1 ID: 4 Result: -1 ID: 9 Result: 1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48922; 面粉 9258; 鸡肉 162; 鸡蛋 8526; ]
16-30-35 ID: 3 Result: -1 ID: 1 Result: -1 ID: 1 Result: -1 ID: 6 Result: -1 ID: 3 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48922; 面粉 9258; 鸡肉 162; 鸡蛋 8526; ]
16-30-35 ID: 4 Result: -1 ID: 9 Result: 1 ID: 6 Result: -1 ID: 9 Result: 1 ID: 9 Result: 1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48919; 面粉 9258; 鸡肉 159; 鸡蛋 8523; ]
16-30-35 ID: 6 Result: -1 ID: 3 Result: -1 ID: 4 Result: -1 ID: 6 Result: -1 ID: 1 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48919; 面粉 9258; 鸡肉 159; 鸡蛋 8523; ]
16-30-35 ID: 4 Result: -1 ID: 1 Result: -1 ID: 1 Result: -1 ID: 9 Result: 1 ID: 9 Result: 1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48917; 面粉 9258; 鸡肉 157; 鸡蛋 8521; ]
16-30-35 ID: 3 Result: -1 ID: 3 Result: -1 ID: 1 Result: -1 ID: 9 Result: 1 ID: 9 Result: 1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48915; 面粉 9258; 鸡肉 155; 鸡蛋 8519; ]
16-30-35 ID: 3 Result: -1 ID: 1 Result: -1 ID: 9 Result: 1 ID: 1 Result: -1 ID: 3 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48914; 面粉 9258; 鸡肉 154; 鸡蛋 8518; ]
16-30-35 ID: 9 Result: 1 ID: 3 Result: -1 ID: 1 Result: -1 ID: 1 Result: -1 ID: 3 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48913; 面粉 9258; 鸡肉 153; 鸡蛋 8517; ]
16-30-35 ID: 3 Result: -1 ID: 9 Result: 1 ID: 1 Result: -1 ID: 1 Result: -1 ID: 3 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48912; 面粉 9258; 鸡肉 152; 鸡蛋 8516; ]
16-30-35 ID: 6 Result: -1 ID: 4 Result: -1 ID: 6 Result: -1 ID: 6 Result: -1 ID: 4 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48912; 面粉 9258; 鸡肉 152; 鸡蛋 8516; ]
16-30-35 ID: 9 Result: 1 ID: 9 Result: 1 ID: 3 Result: -1 ID: 9 Result: 1 ID: 9 Result: 1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48908; 面粉 9258; 鸡肉 148; 鸡蛋 8512; ]
16-30-35 ID: 4 Result: -1 ID: 3 Result: -1 ID: 4 Result: -1 ID: 6 Result: -1 ID: 3 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48908; 面粉 9258; 鸡肉 148; 鸡蛋 8512; ]
16-30-35 ID: 9 Result: 1 ID: 4 Result: -1 ID: 4 Result: -1 ID: 6 Result: -1 ID: 1 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48907; 面粉 9258; 鸡肉 147; 鸡蛋 8511; ]
16-30-35 ID: 3 Result: -1 ID: 3 Result: -1 ID: 9 Result: 1 ID: 1 Result: -1 ID: 6 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48906; 面粉 9258; 鸡肉 146; 鸡蛋 8510; ]
16-30-35 ID: 4 Result: -1 ID: 1 Result: -1 ID: 6 Result: -1 ID: 9 Result: 1 ID: 9 Result: 1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48904; 面粉 9258; 鸡肉 144; 鸡蛋 8508; ]
16-30-35 ID: 9 Result: 1 ID: 3 Result: -1 ID: 6 Result: -1 ID: 1 Result: -1 ID: 1 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48903; 面粉 9258; 鸡肉 143; 鸡蛋 8507; ]
16-30-35 ID: 3 Result: -1 ID: 3 Result: -1 ID: 9 Result: 1 ID: 1 Result: -1 ID: 6 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48902; 面粉 9258; 鸡肉 142; 鸡蛋 8506; ]
16-30-35 ID: 6 Result: -1 ID: 3 Result: -1 ID: 6 Result: -1 ID: 1 Result: -1 ID: 1 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48902; 面粉 9258; 鸡肉 142; 鸡蛋 8506; ]
16-30-35 ID: 3 Result: -1 ID: 4 Result: -1 ID: 9 Result: 1 ID: 4 Result: -1 ID: 9 Result: 1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48900; 面粉 9258; 鸡肉 140; 鸡蛋 8504; ]
16-30-35 ID: 4 Result: -1 ID: 3 Result: -1 ID: 4 Result: -1 ID: 3 Result: -1 ID: 6 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48900; 面粉 9258; 鸡肉 140; 鸡蛋 8504; ]
16-30-35 ID: 3 Result: -1 ID: 4 Result: -1 ID: 1 Result: -1 ID: 1 Result: -1 ID: 1 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48900; 面粉 9258; 鸡肉 140; 鸡蛋 8504; ]
16-30-35 ID: 6 Result: -1 ID: 3 Result: -1 ID: 6 Result: -1 ID: 6 Result: -1 ID: 9 Result: 1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48899; 面粉 9258; 鸡肉 139; 鸡蛋 8503; ]
16-30-35 ID: 3 Result: -1 ID: 6 Result: -1 ID: 6 Result: -1 ID: 6 Result: -1 ID: 9 Result: 1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48898; 面粉 9258; 鸡肉 138; 鸡蛋 8502; ]
16-30-35 ID: 1 Result: -1 ID: 9 Result: 1 ID: 6 Result: -1 ID: 6 Result: -1 ID: 4 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48897; 面粉 9258; 鸡肉 137; 鸡蛋 8501; ]
16-30-35 ID: 1 Result: -1 ID: 9 Result: 1 ID: 4 Result: -1 ID: 1 Result: -1 ID: 1 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48896; 面粉 9258; 鸡肉 136; 鸡蛋 8500; ]
16-30-35 ID: 9 Result: 1 ID: 1 Result: -1 ID: 4 Result: -1 ID: 3 Result: -1 ID: 6 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48895; 面粉 9258; 鸡肉 135; 鸡蛋 8499; ]
16-30-35 ID: 9 Result: 1 ID: 9 Result: 1 ID: 9 Result: 1 ID: 1 Result: -1 ID: 1 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48892; 面粉 9258; 鸡肉 132; 鸡蛋 8496; ]
16-30-35 ID: 9 Result: 1 ID: 9 Result: 1 ID: 9 Result: 1 ID: 1 Result: -1 ID: 1 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48889; 面粉 9258; 鸡肉 129; 鸡蛋 8493; ]
16-30-35 ID: 1 Result: -1 ID: 9 Result: 1 ID: 6 Result: -1 ID: 6 Result: -1 ID: 4 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48888; 面粉 9258; 鸡肉 128; 鸡蛋 8492; ]
16-30-35 ID: 1 Result: -1 ID: 3 Result: -1 ID: 3 Result: -1 ID: 6 Result: -1 ID: 1 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48888; 面粉 9258; 鸡肉 128; 鸡蛋 8492; ]
16-30-35 ID: 4 Result: -1 ID: 1 Result: -1 ID: 3 Result: -1 ID: 6 Result: -1 ID: 3 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48888; 面粉 9258; 鸡肉 128; 鸡蛋 8492; ]
16-30-35 ID: 3 Result: -1 ID: 4 Result: -1 ID: 1 Result: -1 ID: 6 Result: -1 ID: 1 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48888; 面粉 9258; 鸡肉 128; 鸡蛋 8492; ]
16-30-35 ID: 6 Result: -1 ID: 9 Result: 1 ID: 4 Result: -1 ID: 4 Result: -1 ID: 9 Result: 1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48886; 面粉 9258; 鸡肉 126; 鸡蛋 8490; ]
16-30-35 ID: 4 Result: -1 ID: 3 Result: -1 ID: 9 Result: 1 ID: 1 Result: -1 ID: 6 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48885; 面粉 9258; 鸡肉 125; 鸡蛋 8489; ]
16-30-35 ID: 3 Result: -1 ID: 1 Result: -1 ID: 3 Result: -1 ID: 6 Result: -1 ID: 1 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48885; 面粉 9258; 鸡肉 125; 鸡蛋 8489; ]
16-30-35 ID: 9 Result: 1 ID: 9 Result: 1 ID: 3 Result: -1 ID: 4 Result: -1 ID: 3 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48883; 面粉 9258; 鸡肉 123; 鸡蛋 8487; ]
16-30-35 ID: 6 Result: -1 ID: 4 Result: -1 ID: 9 Result: 1 ID: 6 Result: -1 ID: 3 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48882; 面粉 9258; 鸡肉 122; 鸡蛋 8486; ]
16-30-35 ID: 1 Result: -1 ID: 3 Result: -1 ID: 9 Result: 1 ID: 6 Result: -1 ID: 1 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48881; 面粉 9258; 鸡肉 121; 鸡蛋 8485; ]
16-30-35 ID: 4 Result: -1 ID: 9 Result: 1 ID: 3 Result: -1 ID: 6 Result: -1 ID: 9 Result: 1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48879; 面粉 9258; 鸡肉 119; 鸡蛋 8483; ]
16-30-35 ID: 9 Result: 1 ID: 6 Result: -1 ID: 6 Result: -1 ID: 6 Result: -1 ID: 9 Result: 1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48877; 面粉 9258; 鸡肉 117; 鸡蛋 8481; ]
16-30-35 ID: 3 Result: -1 ID: 9 Result: 1 ID: 6 Result: -1 ID: 6 Result: -1 ID: 6 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48876; 面粉 9258; 鸡肉 116; 鸡蛋 8480; ]
16-30-35 ID: 1 Result: -1 ID: 9 Result: 1 ID: 3 Result: -1 ID: 4 Result: -1 ID: 3 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48875; 面粉 9258; 鸡肉 115; 鸡蛋 8479; ]
16-30-35 ID: 4 Result: -1 ID: 3 Result: -1 ID: 4 Result: -1 ID: 1 Result: -1 ID: 3 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48875; 面粉 9258; 鸡肉 115; 鸡蛋 8479; ]
16-30-35 ID: 4 Result: -1 ID: 9 Result: 1 ID: 1 Result: -1 ID: 1 Result: -1 ID: 1 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48874; 面粉 9258; 鸡肉 114; 鸡蛋 8478; ]
16-30-36 ID: 1 Result: -1 ID: 6 Result: -1 ID: 6 Result: -1 ID: 6 Result: -1 ID: 9 Result: 1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48873; 面粉 9258; 鸡肉 113; 鸡蛋 8477; ]
16-30-36 ID: 6 Result: -1 ID: 3 Result: -1 ID: 6 Result: -1 ID: 6 Result: -1 ID: 4 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48873; 面粉 9258; 鸡肉 113; 鸡蛋 8477; ]
16-30-36 ID: 1 Result: -1 ID: 3 Result: -1 ID: 6 Result: -1 ID: 6 Result: -1 ID: 4 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48873; 面粉 9258; 鸡肉 113; 鸡蛋 8477; ]
16-30-36 ID: 3 Result: -1 ID: 6 Result: -1 ID: 6 Result: -1 ID: 6 Result: -1 ID: 9 Result: 1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48872; 面粉 9258; 鸡肉 112; 鸡蛋 8476; ]
16-30-36 ID: 6 Result: -1 ID: 1 Result: -1 ID: 6 Result: -1 ID: 6 Result: -1 ID: 6 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48872; 面粉 9258; 鸡肉 112; 鸡蛋 8476; ]
16-30-36 ID: 3 Result: -1 ID: 6 Result: -1 ID: 9 Result: 1 ID: 6 Result: -1 ID: 1 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48871; 面粉 9258; 鸡肉 111; 鸡蛋 8475; ]
16-30-36 ID: 4 Result: -1 ID: 3 Result: -1 ID: 3 Result: -1 ID: 6 Result: -1 ID: 4 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48871; 面粉 9258; 鸡肉 111; 鸡蛋 8475; ]
16-30-36 ID: 3 Result: -1 ID: 6 Result: -1 ID: 9 Result: 1 ID: 9 Result: 1 ID: 3 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48869; 面粉 9258; 鸡肉 109; 鸡蛋 8473; ]
16-30-36 ID: 3 Result: -1 ID: 4 Result: -1 ID: 4 Result: -1 ID: 6 Result: -1 ID: 6 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48869; 面粉 9258; 鸡肉 109; 鸡蛋 8473; ]
16-30-36 ID: 4 Result: -1 ID: 6 Result: -1 ID: 1 Result: -1 ID: 4 Result: -1 ID: 1 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48869; 面粉 9258; 鸡肉 109; 鸡蛋 8473; ]
16-30-36 ID: 6 Result: -1 ID: 3 Result: -1 ID: 6 Result: -1 ID: 6 Result: -1 ID: 3 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48869; 面粉 9258; 鸡肉 109; 鸡蛋 8473; ]
